id,company_id,owner_id,deal_type,status,stage,deal_value_usd,lost_reason,previous_deal_id,sub_status,win_reason,key_learning,follow_up_action,created_at,closed_at,follow_up_at
eeab54db-4d2c-46d3-80cb-02e78503e235,3fb2be08-4024-4d9a-b103-9111d01de65e,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,ghost,qualifying,18000,,,,,,,2025-07-18 03:54:14,,
dc141dc2-3e37-43b6-93fd-da5e345d4824,419020f8-fadd-4606-a7ea-d5b1d9af037e,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,ghost,validating,4800,,,,,,,2025-08-03 03:54:14,,
087b2cf7-3a86-48fd-98ec-6b016b0ee7b4,bafcd4fa-eb2a-4f1f-ac99-08d0a1d382a4,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,ghost,validating,1200,,,,,,,2025-09-02 03:54:14,,
469ab99f-585f-42d9-9e35-3d6ff0e403cd,79e33392-d943-4062-9b72-71c5f95a73c0,731e7915-c734-4dff-bb2c-a67a09eca181,new,ghost,validating,9600,,,,,,,2025-07-15 03:54:14,,
a817dd68-cad8-4471-af7a-c430b32fd473,86f6eece-759e-4169-8223-feed66f546fc,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,ghost,validating,18000,,,,,,,2025-08-15 03:54:14,,2025-11-25
39092ed1-5372-4376-b41c-6b224e52e800,20c9af26-8eb7-46de-afb0-05f394361fb0,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,ghost,qualifying,1200,,,,,,,2025-11-15 03:54:14,,
4f723f7e-8e31-4d8f-a0ef-155c650ba5e3,824df619-a27e-455c-a6e2-c7608a45b238,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,ghost,qualifying,9600,,,,,,,2025-11-20 03:54:14,,2026-01-19
a3feceef-7ef5-4669-aa6a-4d4f6d1c7a38,1bf435a2-5bd6-4780-9a20-15fa3388e48b,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,validating,1200,,,promising,,,,2025-12-15 03:54:14,,
afc0f466-5955-45ed-bbf1-ac8a98e94f3a,677e9b5f-d459-4cfe-ae6f-f5cc22c6be7e,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,validating,500,,,highlight,,,,2026-01-01 03:54:14,,
bd2cd5b1-aa53-4034-a6ca-7e5a601f0198,6bb023da-afdd-4de9-b5b7-2169df6391b7,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,progressing,36000,,,promising,,,,2026-01-04 03:54:14,,
9b80dcb7-c4b7-4aa2-a4a3-a9ebb8cbab1e,5b3d87c3-8acf-489f-a173-e68a3f45f8dc,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,qualifying,2400,,,focus,,,,2025-12-16 03:54:14,,
bacb19f7-2d02-42b8-a871-322b8a0e2100,aa2100bc-be45-4848-a263-8b95b8793320,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,in_progress,validating,4800,,,focus,,,,2026-02-21 03:54:14,,
8a2dc4fc-a5e6-4de7-b6f1-afccafe535e1,0ba66fa0-2b93-4c30-b3e0-d87449319fda,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,progressing,2400,,,at_risk,,,,2025-12-06 03:54:14,,
37ec75b1-8576-4fc2-8d6c-18533f3ccfad,387f015f-42e8-44e1-ba23-59d341fae69b,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,progressing,1200,,,promising,,,,2026-02-19 03:54:14,,
ea19f106-bc1c-4167-a388-6f44164876d3,35809dab-0c64-4e74-a688-85f38815c749,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,negotiating,4800,,,focus,,,,2026-03-12 03:54:14,,
7d3c539d-b9ef-4da4-8b15-5fc05a7101a2,680fff2d-6cd1-45ad-b309-5658469e9fb9,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,qualifying,4800,,,promising,,,,2026-01-27 03:54:14,,
566fad78-9d6a-47cb-9573-5862fb33cfda,def2ebc9-b619-4410-a9b1-becc2fa0e3b8,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,validating,4800,,,at_risk,,,,2025-12-31 03:54:14,,
d27bf58c-f00b-40db-afb7-62f3506f2954,2557cd21-90c8-4a36-a35e-04cb6f492da0,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,negotiating,36000,,,promising,,,,2026-03-21 03:54:14,,
c09f0b55-7d79-472a-bb9b-3e20317bd5a0,e1e21387-273c-4ecb-bfc1-b235ab543749,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,qualifying,500,,,promising,,,,2025-12-14 03:54:14,,
673596fa-68ae-49a5-a244-9bd76b139281,b9d3fb83-9e95-4330-8026-96799ae135a1,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,negotiating,9600,,,promising,,,,2025-12-12 03:54:14,,
ed32ca57-274c-41be-8454-f2c81dc92a42,fb141379-e0ba-4cb8-9199-58df27836f8a,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,progressing,2400,,,at_risk,,,,2026-03-14 03:54:14,,
ab49458a-3b5e-4797-af3c-d665a10fb8b3,0fff2199-ca55-4937-98ba-dba845f898ed,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,progressing,9600,,,promising,,,,2026-03-05 03:54:14,,
b3259e52-1102-4677-9908-8ada9f870516,d903ca24-d0f5-4cf1-ae5a-62aa82655105,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,validating,1200,,,promising,,,,2026-01-05 03:54:14,,
9a9e7de7-3622-4b2d-b750-d15ff67c4fc5,c288858e-4f5b-480f-a7bf-24b5b861ddf7,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,validating,2400,,,focus,,,,2025-12-30 03:54:14,,
78e7d87d-aee2-40f9-9a30-b74c5fc109e1,b3ce5480-7a18-4e51-bd0d-413c6aa4ad5d,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,progressing,1200,,,at_risk,,,,2026-02-20 03:54:14,,
ef0afe4b-38e6-453d-91dc-31d32b399243,44377c7a-1214-448b-808a-5c8271047b53,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,in_progress,negotiating,9600,,,highlight,,,,2025-12-09 03:54:14,,
15cbd660-0ad2-4738-96da-b1ae949890a6,1d44aea6-25e2-4fa7-b010-81059f538ede,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,progressing,36000,,,highlight,,,,2026-01-23 03:54:14,,
2b1bc54f-6750-4274-8b78-f2a70a57570f,cd401fd3-61db-4d7e-92a6-ebb51bfe5b7d,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,progressing,9600,,,focus,,,,2026-02-07 03:54:14,,
2c8aafb8-faf9-4192-bf4d-f9ad3529cbfb,04e5e43a-a1e4-47c4-88f5-929403a46e70,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,in_progress,validating,9600,,,focus,,,,2025-12-31 03:54:14,,
699e6245-1b41-48f2-832b-0590867f168a,2986acd8-797b-4bf6-8aca-94f1b2140342,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,qualifying,36000,,,at_risk,,,,2025-12-06 03:54:14,,
707a0eb5-3215-4495-a13d-bde03cca7337,6e3fd6fa-bef5-45b4-807a-94d448bebf1b,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,progressing,1200,,,focus,,,,2026-03-19 03:54:14,,
933decef-d01a-4432-b8b1-b3acb369ce35,5caddd3d-13b0-49d3-88ec-7a513d44aebf,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,qualifying,4800,,,promising,,,,2025-12-08 03:54:14,,
ba3017a6-b46f-4b30-a0bd-d30d097f15ef,c64d1cb6-04eb-4cf3-ae91-fade0f31e50b,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,validating,9600,,,promising,,,,2026-02-21 03:54:14,,
b9e9473c-fb88-42b4-8e17-23354ba2f05e,e8b4ce61-0bd2-4a9f-9983-fbf89444968f,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,negotiating,36000,,,highlight,,,,2026-02-02 03:54:14,,
fa844691-8dec-4ddb-8a24-fbe357269c5b,48bdcb25-6504-4064-a57f-b237a864d8f9,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,negotiating,2400,,,focus,,,,2026-01-18 03:54:14,,
e0018446-fdf7-46b0-863e-d3b7be2a6d14,1eb562c4-8632-42f1-9e64-8434972b3433,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,negotiating,2400,,,focus,,,,2026-01-12 03:54:14,,
938d2725-a008-43b8-88e7-3ea93468c5e7,321b3ffe-8a23-4a58-ad3a-f077d981c350,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,in_progress,focus,9600,,,at_risk,,,,2026-03-09 03:54:14,,
102dd847-55f2-4e92-b716-8da852c73254,a5ee48fb-bf56-4452-8c91-1c7b7e1dfac8,731e7915-c734-4dff-bb2c-a67a09eca181,new,in_progress,focus,36000,,,focus,,,,2026-03-20 03:54:14,,2026-05-18
eedffca5-c038-4abf-9bc8-9fcad2205180,e93a8c12-9c8b-45fe-a20f-f96fcc31bf0e,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,negotiating,18000,,,focus,,,,2026-03-17 03:54:14,,
bd0fe00c-171e-40c8-bf30-8583cafd9f1b,23ebd4b9-4153-4a8a-92d1-8f72b5ddf2a0,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,validating,2400,,,focus,,,,2026-03-22 03:54:14,,
9939045b-74b4-4d7d-9796-41551aeaa5e9,9f81dab6-1a18-4d20-afd3-67744fe0f2e1,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,in_progress,validating,9600,,,promising,,,,2026-01-10 03:54:14,,
24ba6c1f-ce55-4573-97d4-b0c6a5291296,3c65743c-9a80-471a-beb6-03c83db17870,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,focus,18000,,,at_risk,,,,2026-01-17 03:54:14,,
043c8092-d0c3-4906-9be0-cb629d9df146,b8f0b06e-0a97-4081-a9ee-d4eb26d00bc8,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,focus,9600,,,at_risk,,,,2026-02-08 03:54:14,,
cbc53460-ae58-4bd3-8da7-d22806e00098,0f99dddb-aa2f-4bd8-bb83-07265706ae51,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,in_progress,focus,18000,,,focus,,,,2026-02-26 03:54:14,,
12c1db49-b9fa-4a4e-a999-81166ab6cfab,9847c7b1-0545-4fde-b652-b1d8c6fc0e6b,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,qualifying,4800,,,promising,,,,2025-12-10 03:54:14,,
d0c7c802-b153-4c69-a68d-6b50420a1503,a9286ef1-59ec-4e26-9ac0-f808098170f9,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,in_progress,focus,4800,,,promising,,,,2026-03-13 03:54:14,,
e3e1e582-372b-458d-9447-16bc429a27fc,7da09c5c-c6e1-40d8-9503-43a34eb554aa,3620388c-a5c6-412d-a681-cdfd55da1658,new,in_progress,qualifying,2400,,,at_risk,,,,2025-12-27 03:54:14,,
bc2cb84c-f20b-41fb-9afe-287d9125e1e3,7704a42e-ca98-4041-8075-7b6560a0a5fa,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,18000,,2383db54-2166-49ff-b00d-4db768e73c12,,relationship,Data team loved the modeling layer,Connect with CS for rollout,2022-08-02 03:54:14,2022-09-24 03:54:14,
e2d46e9e-2cd8-41e4-a4e7-4e5b9856cca0,387f015f-42e8-44e1-ba23-59d341fae69b,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,4800,,f64ee50e-d8d2-42cf-a86d-1660e36b131a,,pricing_advantage,Integration story resonated,Schedule QBR in 90 days,2027-04-12 03:54:14,2027-05-31 03:54:14,
3cabec75-2ef7-46c7-9f4a-d2b325a93de6,937a6608-9f98-4203-9328-d3d5c20bae6c,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,18000,,1341b36c-9949-4470-a7ce-b66eba19addd,,pricing_advantage,"Strong product fit, fast legal",Integration support needed,2023-01-07 03:54:14,2023-01-25 03:54:14,
610d1059-2f7a-4a60-9fe9-6d8d471b7008,0ccb2114-216a-4c04-9b8a-3d5f09f5fff2,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,4800,,15b66f8a-f2ab-49b1-a3d6-50b330b8c1fd,,product_fit,Semantic layer was differentiator,Schedule QBR in 90 days,2024-05-18 03:54:14,2024-06-18 03:54:14,
a7d5dedc-2c82-4f94-972c-d568af74591c,ce6635a0-1565-42ae-a4bc-971b4ab98668,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,18000,,670ed243-6f15-4c45-a2dd-be8bc52e5edd,,relationship,Self-serve trial converted smoothly,Dashboard migration assistance,2024-07-10 03:54:14,2024-09-07 03:54:14,
265caf96-3a93-458c-a0bb-316c154c9ca3,2d3bf235-3f13-401d-b501-46861ba33e40,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,4800,,9dc42ed6-8790-4c4d-b977-82f1d0c8702a,,other,"Strong product fit, fast legal",Expand to second team in Q2,2019-06-16 03:54:14,2019-07-31 03:54:14,
1364a912-f00c-45f8-aa24-a14afff6dee5,5156a30f-a20e-4747-baed-d096a0504694,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,1200,,568446fa-805c-436e-a25a-ab6e5083e222,,product_fit,Champion drove internal buy-in,Upsell conversation in 6 months,2023-06-12 03:54:14,2023-08-01 03:54:14,
77910e78-4f8d-411d-a90e-1340162f127e,6bb023da-afdd-4de9-b5b7-2169df6391b7,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,18000,,cfc18f2c-0273-4fd4-b97c-c8e8b7b9ba46,,pricing_advantage,"Strong product fit, fast legal",Schedule QBR in 90 days,2024-09-16 03:54:14,2024-10-31 03:54:14,
6489a167-4f5c-4662-950f-1ab6afaee167,20c9af26-8eb7-46de-afb0-05f394361fb0,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,1861b520-2fad-4666-8b14-eb7bb033ab8f,,pricing_advantage,Technical eval clinched it,Dashboard migration assistance,2020-04-24 03:54:14,2020-06-14 03:54:14,
d82483e6-d093-4d95-989b-ae658949db2f,b7fa75bd-8c13-4539-aa9e-584712117d82,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,b4539801-aa6c-45aa-9168-3a6345b439fc,,product_fit,Executive sponsor pushed deal through,Onboarding kickoff next week,2022-12-15 03:54:14,2023-01-18 03:54:14,
7dcfab41-fc58-4371-b009-6afbd306be76,5a437b8c-54e3-407c-bfb2-fa9fdd2bef64,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,2400,,bffb775e-c595-408c-a9e0-7237e361ebea,,product_fit,Executive sponsor pushed deal through,Expand to second team in Q2,2022-02-06 03:54:14,2022-03-13 03:54:14,
aae4cf64-73e7-46f5-8f3f-fad03b7ec5a7,23ebd4b9-4153-4a8a-92d1-8f72b5ddf2a0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,2400,,113e835c-7711-4ca3-8ce1-f8b71e2b5485,,product_fit,Integration story resonated,Expand to second team in Q2,2023-05-22 03:54:14,2023-06-15 03:54:14,
d7116f54-30a3-4434-a3b5-dfacb85239a2,9bc66f80-1464-467c-af88-8f2c2fca614a,731e7915-c734-4dff-bb2c-a67a09eca181,renewal,won,,2400,,62e2b9ac-9bc2-45b7-870c-020ca9d34077,,product_fit,Data team loved the modeling layer,Integration support needed,2027-02-04 03:54:14,2027-04-02 03:54:14,
9916ec00-3948-4c7a-b946-7382c59c44cf,79470081-1bae-4702-ae7b-da40522f0df1,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,renewal,won,,9600,,6fd0333f-881b-4b24-a7c9-4e5bd98d3c09,,product_fit,White-glove onboarding helped,Expand to second team in Q2,2025-08-15 03:54:14,2025-08-30 03:54:14,
23166e2d-e7f1-4c45-91b6-960a8676e5f3,24155890-4622-4a00-9a43-88de9e5d38bc,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,36000,,c11345cc-1443-431a-b2da-47b0b1ae6a55,,pricing_advantage,Integration story resonated,Onboarding kickoff next week,2021-11-08 03:54:14,2021-12-15 03:54:14,
112679af-1b20-4c78-8608-d830a7da6541,5d4c9622-8f80-4843-ba6e-ff1c101f6781,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,2400,,1614d342-291b-42b5-af6b-6f1866c493e0,,product_fit,"Strong product fit, fast legal",Expand to second team in Q2,2021-03-21 03:54:14,2021-05-17 03:54:14,
8005b47e-7d95-4ce6-a8e3-414ada550f13,22a9996f-d9b3-4997-b821-c18c1f75d182,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,da73fbb9-f5c0-4628-bee3-e2bc1323668b,,relationship,"Strong product fit, fast legal",Integration support needed,2020-03-10 03:54:14,2020-04-09 03:54:14,
f79c8a3f-0e87-4693-bb89-0ec1d2fb01b5,fb8a94d2-b81a-4f67-b574-1375a42c22bc,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,2400,,fe64031b-0ce1-4f1a-b0c6-ca7935dff6ac,,product_fit,Self-serve trial converted smoothly,Onboarding kickoff next week,2022-10-07 03:54:14,2022-11-24 03:54:14,
034ba489-9f7b-4e72-b46a-a66f27dea5cb,4e0e1b70-0bbb-4beb-a166-04e1528b252f,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,36000,,520f2bdb-c349-45bf-9309-6b46b350a688,,relationship,Champion drove internal buy-in,Upsell conversation in 6 months,2026-11-30 03:54:14,2026-12-31 03:54:14,
a59dea7b-318b-4df1-b6a1-f56f453a1b30,1d44aea6-25e2-4fa7-b010-81059f538ede,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,1200,,4c990fd5-a8e2-4bef-94a2-5bdb24f589d3,,product_fit,POC exceeded expectations,Training session scheduled,2020-04-06 03:54:14,2020-04-25 03:54:14,
8004ca3e-710e-4dfa-8568-a7812ca9ae20,857ed9e4-2c84-433b-949b-848a043a7ff7,731e7915-c734-4dff-bb2c-a67a09eca181,renewal,won,,9600,,9fd340c2-3377-48a7-82e7-ac40d1849e87,,relationship,"Partner referral, smooth process",Training session scheduled,2027-02-16 03:54:14,2027-04-11 03:54:14,
324a0d09-4ccc-42ad-a5c5-2135d1299675,9f81dab6-1a18-4d20-afd3-67744fe0f2e1,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,renewal,won,,18000,,b23ee25c-bc9b-44cd-8cea-593bf7b28e32,,product_fit,White-glove onboarding helped,Schedule QBR in 90 days,2025-04-23 03:54:14,2025-06-10 03:54:14,
30b1033c-c830-4d31-8934-3472bff0dade,680bbab3-c68e-460b-9a2f-21850049d930,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,4800,,119c6f0d-ea9a-49ce-8791-369e8b2287b8,,product_fit,Executive sponsor pushed deal through,Training session scheduled,2023-07-01 03:54:14,2023-08-11 03:54:14,
746a8292-b07e-4e80-a12a-f6cc54547ed7,6e9bd7de-5b76-46a6-932e-4b9c721da605,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,3c3d2110-a5f7-40ba-ba5b-f51951223344,,competitive_gap,Champion drove internal buy-in,Upsell conversation in 6 months,2019-06-15 03:54:14,2019-07-09 03:54:14,
8cdfe7fb-f3f6-40d3-bcb0-7ad3afbfe007,e1e21387-273c-4ecb-bfc1-b235ab543749,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,4800,,6347dec5-4b1a-4a55-9cec-3e57d0ef562e,,speed_to_value,Self-serve trial converted smoothly,Expand to second team in Q2,2023-11-02 03:54:14,2023-12-11 03:54:14,
ff0ef568-54f8-4e3a-93d9-43962440026d,680bbab3-c68e-460b-9a2f-21850049d930,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,119c6f0d-ea9a-49ce-8791-369e8b2287b8,,pricing_advantage,"Partner referral, smooth process",Connect with CS for rollout,2022-12-21 03:54:14,2023-01-04 03:54:14,
84677ed0-58d8-4123-b99c-553868fc916a,80f0e091-f8ab-481a-8863-e53f34f1ef70,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,4800,,7f3b1299-b248-41c9-9533-b2fd07c39f47,,pricing_advantage,"Strong product fit, fast legal",Schedule QBR in 90 days,2020-08-31 03:54:14,2020-10-01 03:54:14,
80b752b7-794e-4ad5-a875-d20f1c3ee365,79470081-1bae-4702-ae7b-da40522f0df1,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,renewal,won,,2400,,6fd0333f-881b-4b24-a7c9-4e5bd98d3c09,,competitive_gap,Data team loved the modeling layer,Schedule QBR in 90 days,2025-08-29 03:54:14,2025-09-30 03:54:14,
ab86b813-7eaf-4bf2-a579-ccaae6770058,7704a42e-ca98-4041-8075-7b6560a0a5fa,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,1200,,2383db54-2166-49ff-b00d-4db768e73c12,,product_fit,"Partner referral, smooth process",Schedule QBR in 90 days,2023-07-03 03:54:14,2023-08-26 03:54:14,
34b9cfbf-f7ef-424c-b62b-11fce45579fc,6ae3f357-a4b0-4534-b09e-a62be97beba7,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,18000,,c727e6b3-122a-433a-b95d-1b7033e5348c,,pricing_advantage,Integration story resonated,Integration support needed,2020-08-30 03:54:14,2020-09-15 03:54:14,
7d39383e-6d35-4a21-8ba2-960104fabe1b,6efc2cb6-cecc-452d-80d2-55f8e911bc2e,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,9600,,310f4da3-3343-4b0e-b740-785a5e79588f,,relationship,"Partner referral, smooth process",Expand to second team in Q2,2024-11-08 03:54:14,2024-12-28 03:54:14,
036a56f3-d23f-4a59-a075-ad1fd79135a3,5caddd3d-13b0-49d3-88ec-7a513d44aebf,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,18000,,2a52eaa1-14d8-409c-8cd0-168e2607eaf0,,product_fit,Integration story resonated,Connect with CS for rollout,2026-09-19 03:54:14,2026-10-24 03:54:14,
c80149c6-d7db-48ef-beb2-f3a44d89d4a3,22a9996f-d9b3-4997-b821-c18c1f75d182,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,2400,,8005b47e-7d95-4ce6-a8e3-414ada550f13,,relationship,Self-serve trial converted smoothly,Training session scheduled,2021-07-17 03:54:14,2021-09-03 03:54:14,
1ce34e4a-f051-44be-a49d-b2fb214da2d1,449f6928-ce69-4321-9edc-b1a6094d331d,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,renewal,won,,2400,,c6c19000-254c-410c-abee-a47fee0565ac,,product_fit,Data team loved the modeling layer,Schedule QBR in 90 days,2026-08-27 03:54:14,2026-09-21 03:54:14,
f583e508-4bd6-43a8-b537-2da00da19bea,a9286ef1-59ec-4e26-9ac0-f808098170f9,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,4800,,3fc03c30-1b72-4a16-b6f1-f423e1672e29,,product_fit,Quick time-to-value sealed it,Upsell conversation in 6 months,2021-08-01 03:54:14,2021-09-28 03:54:14,
aede5162-921f-481c-830f-c21103876706,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,1200,,91b3d30c-1a6a-46bb-a969-4054c19456f6,,pricing_advantage,"Strong product fit, fast legal",Connect with CS for rollout,2026-06-23 03:54:14,2026-07-14 03:54:14,
0aea1bad-65e0-4d53-92d4-805df51c3f9e,79e33392-d943-4062-9b72-71c5f95a73c0,731e7915-c734-4dff-bb2c-a67a09eca181,renewal,won,,9600,,6b925628-5a0c-4233-a7a8-20d908380796,,competitive_gap,Integration story resonated,Training session scheduled,2027-08-20 03:54:14,2027-10-08 03:54:14,
1a058eb1-fdd2-4090-aa43-54a3b4b21c04,552b385d-16c3-45dc-8018-d330e0d3ca04,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,4800,,2833febd-3021-4686-ab28-2b1dce0eaa44,,competitive_gap,Referral accelerated cycle,Upsell conversation in 6 months,2019-08-10 03:54:14,2019-08-24 03:54:14,
00b478b8-ba1c-44d3-9d73-2f6cb5d39b3d,64025ca6-344c-4cd0-9264-59bd940e021a,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,renewal,won,,2400,,55a7c3bc-47c0-488d-b86b-43c008b9c083,,relationship,Referral accelerated cycle,Integration support needed,2021-02-22 03:54:14,2021-04-10 03:54:14,
0eb3ba9e-f866-44b2-ba62-962516a27ea9,4e0e1b70-0bbb-4beb-a166-04e1528b252f,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,renewal,won,,4800,,520f2bdb-c349-45bf-9309-6b46b350a688,,relationship,Quick time-to-value sealed it,Upsell conversation in 6 months,2027-02-09 03:54:14,2027-03-22 03:54:14,
ca89718d-f7a4-4dd2-9d6a-8697a1f023f7,30b0da3e-59d3-4d6a-a30b-1b082f0e8670,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,9600,,ca897e3f-b62a-45f6-ba72-89f6638c11df,,product_fit,"Partner referral, smooth process",Integration support needed,2027-01-03 03:54:14,2027-01-17 03:54:14,
85990821-9f04-467f-8965-ffeb31826506,c2b1c375-6d54-46a5-9d96-24c9d9125a36,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,renewal,won,,9600,,25ae772d-08cf-4244-9c6c-b6a088ab9bec,,pricing_advantage,Technical eval clinched it,Expand to second team in Q2,2024-01-26 03:54:14,2024-02-10 03:54:14,
69553e01-8e95-453b-91a4-383dd3564651,b12b3a0b-a0a9-4de6-9ca6-82189f91d759,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,9600,,877b879d-5998-4899-a152-a83b0ffc3bc3,,relationship,Executive sponsor pushed deal through,Upsell conversation in 6 months,2022-10-20 03:54:14,2022-11-16 03:54:14,
336fb1a1-f953-4abf-bebc-ec91d440055a,cd21054e-2a69-467e-aef6-1f98c0223337,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,renewal,won,,4800,,d0775a52-a497-4d42-a800-4805a644586d,,competitive_gap,Executive sponsor pushed deal through,Connect with CS for rollout,2024-03-23 03:54:14,2024-04-16 03:54:14,
f51ce365-1363-4d1b-b52a-968e2703a430,4e5da1e9-fb7d-454a-af62-6095772d840a,3620388c-a5c6-412d-a681-cdfd55da1658,renewal,won,,18000,,5cbac4cf-53b2-4517-8334-73d5ab5860d3,,relationship,Executive sponsor pushed deal through,Expand to second team in Q2,2026-05-19 03:54:14,2026-06-25 03:54:14,
fef62f08-0a09-4bb5-962b-e242be39871f,e8b4ce61-0bd2-4a9f-9983-fbf89444968f,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,renewal,won,,2400,,1d0822e0-2fe4-4900-8549-babd9c251be8,,pricing_advantage,"Strong product fit, fast legal",Onboarding kickoff next week,2027-07-18 03:54:14,2027-08-07 03:54:14,
